ndb_patch,ndb_ufes_patch_label,ndb_ufes_patch_label_status,sab_patch_label,sab_patch_label_status,patch_label_agreement_status,current_reconstructed_patch_label,current_metadata_vs_complete_patch_label_status,final_validated_wsi_id,public_wsi_pseudonym,previous_reconstructed_ndb_origin_id,previous_public_ndb_wsi_match,pixel_containment_status,x,y,width,height,linkage_evidence_level,reviewer_status,notes,origin_audit_id,sab_origin_folder,sab_origin_folder_label_normalized,current_origin_label_from_patch_csv,current_origin_label_from_sab_origin_exact_match,ndb_ufes_patch_label_source,sab_patch_label_source,dataset_use_status,patch_vs_origin_plausibility_status,coordinate_status,sab_origin_width,sab_origin_height
p2475,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0168,public_ndb_wsi_0168,168.0,168.0,exact_pixel_match,626,802,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0198,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p2476,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0168,public_ndb_wsi_0168,168.0,168.0,exact_pixel_match,1344,944,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0198,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p2477,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0168,public_ndb_wsi_0168,168.0,168.0,exact_pixel_match,303,716,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0198,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p2478,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0168,public_ndb_wsi_0168,168.0,168.0,exact_pixel_match,1271,827,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0198,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p2479,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0168,public_ndb_wsi_0168,168.0,168.0,exact_pixel_match,1468,170,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0198,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p2480,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0168,public_ndb_wsi_0168,168.0,168.0,exact_pixel_match,405,2,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0198,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p2481,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0168,public_ndb_wsi_0168,168.0,168.0,exact_pixel_match,730,367,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0198,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p2482,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0168,public_ndb_wsi_0168,168.0,168.0,exact_pixel_match,1034,117,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0198,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p2483,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0168,public_ndb_wsi_0168,168.0,168.0,exact_pixel_match,1082,130,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0198,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p2484,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0168,public_ndb_wsi_0168,168.0,168.0,exact_pixel_match,500,83,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0198,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p2485,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0168,public_ndb_wsi_0168,168.0,168.0,exact_pixel_match,660,822,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0198,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p2486,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0168,public_ndb_wsi_0168,168.0,168.0,exact_pixel_match,311,166,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0198,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p2487,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0169,public_ndb_wsi_0169,169.0,169.0,exact_pixel_match,713,210,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0199,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p2488,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0169,public_ndb_wsi_0169,169.0,169.0,exact_pixel_match,1415,991,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0199,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p2489,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0169,public_ndb_wsi_0169,169.0,169.0,exact_pixel_match,349,296,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0199,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p2490,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0169,public_ndb_wsi_0169,169.0,169.0,exact_pixel_match,682,334,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0199,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p2491,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0169,public_ndb_wsi_0169,169.0,169.0,exact_pixel_match,182,939,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0199,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p2492,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0169,public_ndb_wsi_0169,169.0,169.0,exact_pixel_match,1026,665,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0199,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p2493,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0169,public_ndb_wsi_0169,169.0,169.0,exact_pixel_match,1364,992,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0199,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p2494,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0169,public_ndb_wsi_0169,169.0,169.0,exact_pixel_match,800,554,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0199,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p2495,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0169,public_ndb_wsi_0169,169.0,169.0,exact_pixel_match,888,468,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0199,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p2496,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0169,public_ndb_wsi_0169,169.0,169.0,exact_pixel_match,321,893,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0199,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p2497,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0169,public_ndb_wsi_0169,169.0,169.0,exact_pixel_match,475,144,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0199,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p2498,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0169,public_ndb_wsi_0169,169.0,169.0,exact_pixel_match,821,802,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0199,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p2499,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0169,public_ndb_wsi_0169,169.0,169.0,exact_pixel_match,1144,439,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0199,carcinoma,oscc,oscc,oscc,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p2500,with_dysplasia,available,with_dysplasia,available,agrees,unknown,current_metadata_missing_patch,sab_only_wsi_0200,sab_only_wsi_0200,,,exact_pixel_match,969,824,512,512,validated_exact_sab_only,auto_validated_by_pixel_containment,"SAB WSI contains patch exactly, but no exact public NDB-UFES WSI match was found.",origin_audit_0200,benigno,without_dysplasia,,,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,metadata_insufficient,plausible_but_origin_patch_disagreement,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p2501,with_dysplasia,available,with_dysplasia,available,agrees,unknown,current_metadata_missing_patch,sab_only_wsi_0200,sab_only_wsi_0200,,,exact_pixel_match,1390,400,512,512,validated_exact_sab_only,auto_validated_by_pixel_containment,"SAB WSI contains patch exactly, but no exact public NDB-UFES WSI match was found.",origin_audit_0200,benigno,without_dysplasia,,,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,metadata_insufficient,plausible_but_origin_patch_disagreement,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p2502,with_dysplasia,available,with_dysplasia,available,agrees,unknown,current_metadata_missing_patch,sab_only_wsi_0200,sab_only_wsi_0200,,,exact_pixel_match,1292,828,512,512,validated_exact_sab_only,auto_validated_by_pixel_containment,"SAB WSI contains patch exactly, but no exact public NDB-UFES WSI match was found.",origin_audit_0200,benigno,without_dysplasia,,,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,metadata_insufficient,plausible_but_origin_patch_disagreement,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p2503,with_dysplasia,available,with_dysplasia,available,agrees,unknown,current_metadata_missing_patch,sab_only_wsi_0200,sab_only_wsi_0200,,,exact_pixel_match,648,764,512,512,validated_exact_sab_only,auto_validated_by_pixel_containment,"SAB WSI contains patch exactly, but no exact public NDB-UFES WSI match was found.",origin_audit_0200,benigno,without_dysplasia,,,sabpatch_parsed_folders.csv,sabpatch_parsed_folders.csv,metadata_insufficient,plausible_but_origin_patch_disagreement,recovered_from_sab_exact_or_near_pixel_match,2048,1536
